row_id,Actual,gnb_proba,dt_le_proba,rf_proba,xgb_proba
9955,0,0.233011155,0.333333333,0.281397571,0.39253217
27996,0,0.473895791,0.012216405,0.056760046,0.003439336
9799,1,0.172766798,0.726937269,0.66150557,0.7296299
26566,0,0.000397771,0.056818182,0.02990533,0.000396706
6824,0,0.000344396,0.012216405,0.007264976,0.003638729
596,1,1,1,1,0.9999925
8731,0,1.80E-05,0,0.022299148,8.72E-05
24675,0,8.84E-05,0.075,0.023709649,0.024665143
3174,1,1,1,0.952912742,0.999856
2417,0,0.016535602,0.726937269,0.692887754,0.98352295
6249,0,0.000136993,0,0.000182436,8.49E-08
8727,0,0.000552134,0.017857143,0.038943636,0.000447423
12462,1,0.278850353,0.726937269,0.779691124,0.9741517
1438,0,0.001759749,0,0.022484418,0.001726005
588,1,0.127663993,0.358974359,0.307005784,0.07887252
19614,1,1,1,0.954329611,0.9927912
21391,0,2.82E-05,0,0.000200552,1.98E-06
3119,0,0.001273383,0,0.001144015,0.000645609
30285,0,0.00149273,0.016216216,0.022000937,0.048253708
7933,0,0.000248731,0,0.000391812,4.52E-05
24093,0,0.000382482,0.136363636,0.077060476,0.003676356
13607,0,8.36E-05,0.134615385,0.147973219,0.00578802
12202,0,0.001181609,0.007858546,0.003187794,5.50E-05
30583,1,0.99998882,0.901408451,0.722319513,0.9699772
18916,1,0.162566054,0.069767442,0.232098682,0.043134913
10401,0,0.12243012,0.217391304,0.297571371,0.7134143
10995,1,0.001298078,0.195121951,0.101435538,0.026098438
19153,0,9.90E-06,0,0.000445213,5.20E-06
16906,0,0.110220746,0.25,0.381134209,0.49828085
2740,0,0.001082617,0.012216405,0.018728807,0.02844647
8594,0,0.012018407,0.016216216,0.049812304,0.00462992
15859,0,0.004979861,0.154929577,0.281456633,0.06255391
15589,0,0.999610717,0.857142857,0.398826583,0.00235847
15644,0,3.39E-07,0,0.000156845,4.12E-08
19069,0,0.999957484,0.056818182,0.280093457,0.19334446
24138,1,0.008753764,0,0.068867463,0.22624585
3196,1,1,1,1,0.9997874
25120,1,0.000256669,0.016216216,0.021380347,0.000231863
1706,0,0.000108285,0,0.023083709,9.64E-05
10324,0,0.001498879,0.011494253,0.013072582,0.001205109
28123,0,1.39E-07,0,0.000409182,1.41E-06
16378,0,0.002078235,0.012216405,0.004847618,0.000887837
8384,0,0.003877491,0.05,0.038446725,0.001375221
24035,0,0.000761312,0.007858546,0.029766626,0.000434368
22776,0,0.080856768,0.356306892,0.293619698,0.15712118
1051,0,0.032737218,0.118421053,0.194386482,0.6239082
21640,0,0.000384405,0.025641026,0.028658113,0.022574918
5550,1,0.000888962,0.186046512,0.334609081,0.023328248
26049,0,0.000983228,0.006507592,0.029076297,0.005782102
9790,0,0.129829605,0.488970588,0.406867521,0.5060285
15075,0,0.999999992,0.156739812,0.306994035,0.00178019
10708,0,0.000188315,0,0.000113972,2.63E-07
19903,0,0.009248513,0.058823529,0.122832832,0.00020749
21123,1,0.131051358,0.536277603,0.518362246,0.48957306
9536,0,3.94E-06,0,0.001159277,0.006021327
23208,0,5.28E-08,0,0.000119743,5.41E-07
15452,0,0.000859914,0.454545455,0.27408872,0.15057305
23881,1,0.070399126,0.75,0.743499248,0.9586181
18015,0,0.001122652,0,0.001434647,6.76E-05
16852,0,0.015105823,0.356306892,0.306624334,0.104639895
9353,0,0.033719162,0.298245614,0.183304908,0.044027198
11061,0,3.77E-06,0,0.024303502,2.36E-05
25914,0,2.87E-06,0,0.000168025,6.99E-07
4184,0,0.001071159,0.446428571,0.50158517,0.11814563
15161,0,0.000102638,0.02,0.065296832,0.001905226
18646,0,1.30E-07,0.01010101,0.002504977,4.70E-08
7372,1,0.243161938,0.726937269,0.682018778,0.6517026
7296,1,0.198254496,0.536277603,0.58692509,0.9890772
17336,0,0.000671986,0.127659574,0.155469257,0.019724913
20491,0,0.013681585,0.095238095,0.079139478,0.16050133
30083,0,0.000500785,0.007858546,0.002015406,9.78E-07
28074,1,1,0.976744186,0.98880504,0.9917991
14265,1,1,1,0.993876345,0.9988927
7146,0,0.005402952,0.011494253,0.105700485,0.008192097
25252,0,0.001081677,0.010582011,0.039544991,0.022290425
16617,1,0.081886482,0.21875,0.250902752,0.014439442
4889,1,0.045348806,0.386363636,0.222015331,0.6262766
5908,0,0.004546458,0.055555556,0.043836994,0.002532985
28981,0,0.005196062,0.012216405,0.009552413,0.008894521
7247,0,4.16E-08,0,0.028610247,0.000890653
12330,0,0.001533875,0,0.004472729,0.000741016
19704,1,0.086452249,0.488970588,0.408727317,0.5076186
10930,0,0.000395352,0.145454545,0.155445178,0.010272141
15427,0,0.000654313,0.016216216,0.018465721,0.001783032
8151,0,9.43E-05,0,0.032162339,0.000288241
21673,0,0.000223455,0.012216405,0.005165191,0.01385175
7541,1,0.207730257,0.21875,0.28948087,0.1759513
21777,0,0.001113111,0.093023256,0.03949755,0.02111834
11157,0,0.014141632,0.026548673,0.066231022,0.58832
1705,1,0.513983192,0.650793651,0.585250597,0.738066
18493,0,0.026761903,0.123809524,0.178080608,0.028959235
25270,0,6.23E-05,0,0.000552077,1.20E-06
23142,0,4.15E-06,0,0.000746062,2.98E-07
20820,0,0.000315859,0,0.103560926,0.000131312
20816,0,2.12E-06,0,0.000110606,1.15E-07
22707,1,0.157884624,0.517241379,0.459869511,0.80839705
11723,0,0.007072861,0,0.032103292,1.02E-05
4926,1,0.022274827,0.189189189,0.262163581,0.89248705
14814,0,0.000463711,0.010582011,0.021352735,0.052223623
668,0,2.42E-06,0.001445087,0.001285577,4.10E-05
10424,1,0.088287721,0.356306892,0.379169535,0.6507131
10212,1,0.193396989,0.75,0.729930222,0.9583536
23061,0,0.000393574,0.016216216,0.011571723,0.016126106
8356,0,0.321212215,0.857142857,0.816609496,0.96076804
10147,0,0.000895612,0.007858546,0.002611225,9.06E-06
4383,1,1,1,0.998905317,0.99996305
11522,0,0.007241227,0.056818182,0.050580162,0.009839078
19823,0,0.002835545,0.050847458,0.031352308,0.008542804
1568,0,0.028744901,0.627906977,0.520039439,0.9707088
17451,0,0.000177386,0,0.000221561,3.24E-07
18960,1,0.686617705,0.735294118,0.721541047,0.15137902
11450,1,0.121892635,0.517241379,0.469151379,0.8611129
6079,0,0.041210913,0.205882353,0.194507726,0.010850787
974,0,9.77E-05,0,0.014588471,0.000305158
11312,0,0.07431648,0.356306892,0.393258036,0.44868028
8044,0,0.063052116,0.381889764,0.441232552,0.522315
11208,0,0.062758524,0.325581395,0.18194219,0.021277992
19499,0,0.002248581,0.095238095,0.073288829,0.002406428
26281,0,0.000251775,0.001445087,0.010755674,0.004318082
17874,0,9.95E-06,0,0.000110606,2.85E-06
5312,0,0.011033512,0.029126214,0.150365648,0.7497657
2408,1,0.101298969,0.287671233,0.286164529,0.62199956
28259,0,0.006225207,0.333333333,0.320021833,0.887355
9296,0,0.003517964,0.093023256,0.02099068,0.004795909
28722,1,0.335039038,0.697674419,0.717626025,0.5853201
3209,0,0.034981318,0.274193548,0.258605202,0.30722043
25659,0,0.000884829,0.012216405,0.00589707,0.005203073
16003,0,0.181352095,0.735294118,0.706811318,0.37880874
28811,0,5.85E-06,0,0.000426965,1.46E-06
26557,0,0.000148961,0.05,0.03718733,0.000682069
26355,0,0.097993002,0.381889764,0.402696551,0.47866458
5789,1,0.206467,0.446428571,0.677879584,0.86656487
4193,0,0.000239566,0.03125,0.022558867,0.09422353
17968,1,0.29291077,0.735294118,0.806389578,0.9273931
5124,0,0.001734431,0,0.005972624,0.000121907
1213,0,0.933981886,0.127659574,0.140560525,6.34E-05
7538,0,0.000236945,0.011494253,0.077644152,0.14736035
3206,0,0.975936659,0.156739812,0.23908267,0.003052207
16223,0,1.39E-05,0,0.00038646,6.38E-08
15725,0,0.086218814,0.517241379,0.404472429,0.10487803
26941,1,0.129187987,0.377880184,0.364953012,0.22507204
18883,1,0.20001187,0.726937269,0.765590846,0.93268615
11559,0,0.01164925,0.172413793,0.227224522,0.06665131
24632,1,0.35461692,0.367346939,0.621793129,0.6690828
14981,1,1,1,1,0.9997584
18101,0,0.00017528,0.633333333,0.280573611,0.00350898
1245,0,0.000978369,0,0.001093803,0.00022583
1592,0,5.74E-05,0,0.012786331,0.000763487
23867,1,0.268594557,0.642857143,0.495005379,0.5202213
24317,1,0.110262066,0.536277603,0.578162878,0.9793658
26410,0,2.69E-09,0.006507592,0.008477216,0.002971192
20499,0,0.001607777,0.095238095,0.022396675,0.000158726
22494,0,0.008299701,0.195121951,0.078728941,0.09555244
29438,0,0.006196993,0.114285714,0.07615341,0.09045566
6557,0,0.238617246,0.566666667,0.576386304,0.51232016
26139,0,0.000742696,0,0.00058249,1.84E-05
16692,0,7.50E-05,0.044776119,0.015626512,0.000646996
11976,1,1,1,0.986672414,0.9880233
2033,0,1.55E-05,0.001445087,0.007849036,3.49E-05
15172,0,0.000242321,0.094890511,0.056224912,0.002677421
9523,0,4.78E-05,0,0.000913186,1.27E-06
30262,1,0.317924647,0.582417582,0.587341277,0.9744635
16881,0,1.38E-06,0,0.000316192,4.11E-06
8195,1,1,1,0.999411765,0.999998
2337,1,0.288820734,0.609022556,0.703487189,0.8956573
4425,0,0.001473463,0,0.01357508,0.00031474
20460,0,0.00129683,0.016216216,0.022051688,0.0026721
2157,0,0.105026178,0.434782609,0.366318155,0.014192954
20573,0,9.29E-05,0,0.002392548,5.85E-05
14452,0,0.000813176,0,0.001413309,3.01E-06
13952,0,0.003266608,0.156739812,0.148264365,0.001619062
13093,0,2.05E-07,0.136363636,0.060091969,3.27E-05
26253,0,0.000480154,0.007858546,0.020551533,0.001308974
15765,0,0.197453944,0.75,0.738962692,0.8330253
14245,1,0.964307866,0.205882353,0.212100553,0.023970062
25561,0,0.000601642,0.05,0.09674497,0.002329674
22381,0,0.307443831,0.911764706,0.728490584,0.9306708
13341,0,0.036028407,0.192982456,0.32655104,0.025268871
8553,0,4.28E-07,0.001445087,0.003719464,0.000267494
1958,0,0.000424987,0,0.000961653,3.35E-05
8059,0,0.009397472,0.029126214,0.095392548,0.19518153
20506,1,0.937445857,0.536277603,0.51013781,0.99550027
19323,0,5.41E-06,0,7.08E-05,5.78E-08
22534,0,2.09E-05,0.05,0.05596087,0.001877074
2373,0,0.008099338,0.114285714,0.091988155,0.051640574
13455,1,1,1,0.968258322,0.9978969
27641,0,0.001946047,0.007858546,0.004257902,0.00063752
7433,1,1,1,1,0.99785906
28024,0,0.980773292,0,0.017108481,1.07E-05
23454,0,0.001048522,0,0.001413309,5.97E-05
3693,0,0.999035747,0.066666667,0.062331724,0.00132831
11932,0,0.000318363,0,0.000157665,2.34E-06
12505,1,0.224745665,0.710144928,0.72602834,0.8897703
10346,1,1,1,0.995719156,0.9996456
20689,0,2.24E-06,0.001445087,0.004443721,0.000436135
7613,0,0.000312047,0,0.016486039,2.74E-05
7295,0,0.566446902,0,0.011735227,3.35E-08
25080,0,0.000538365,0.026548673,0.033080432,0.026609171
26300,0,0.006163219,0.780487805,0.740443579,0.9249885
1866,0,6.61E-05,0.012216405,0.007529078,0.000228197
20756,1,1,1,0.975715453,0.9994906
2169,1,0.001449886,0.448275862,0.48455479,0.6781984
22337,0,0.000336447,0,0.02163336,0.006305954
27074,0,0.019066111,0.055555556,0.023336977,0.007098761
22370,0,0.456805594,0.123809524,0.108950414,0.00031904
2192,0,1.03E-06,0,0.008109043,0.004023256
28716,1,0.407756208,0.582417582,0.668863043,0.6964475
16197,0,0.137195016,0.536277603,0.558274048,0.9588736
5348,0,0.132221195,0.536277603,0.467211793,0.42416656
16491,0,0.009346046,0.006507592,0.046575443,0.004331198
24931,1,0.102375253,0.36,0.571669516,0.31049982
16822,0,0.086334051,0.356306892,0.38688062,0.734189
6939,0,0.00169121,0.026548673,0.02932062,0.001419847
26037,0,0.232226873,0.188679245,0.261914564,0.06558109
21506,0,9.47E-05,0.05,0.035852426,3.96E-05
8196,0,0.028932248,0.189189189,0.175864218,0.000152333
3656,1,0.000775826,0.287671233,0.289444997,0.010579789
3864,0,1.03E-05,0,0.000365689,3.47E-07
1999,0,0.000353867,0,0.029071763,0.00065431
21360,1,0.25376088,0.726937269,0.727228527,0.7531972
13382,0,0.041214256,0.325581395,0.262936015,0.08199964
7377,0,0.000249613,0,0.01537069,0.001676438
30654,0,0.032559807,0.356306892,0.358522765,0.47195387
8765,0,8.01E-05,0.215686275,0.095554304,0.00229482
28278,0,0.106971844,0.377880184,0.330526758,0.15199947
10422,0,0.001582764,0.055555556,0.043077594,0.013571479
7730,1,0.175805558,0.726937269,0.721761456,0.91073924
11115,1,0.003376396,0.007858546,0.021884848,0.003848824
7775,0,0.148802493,0.192982456,0.29430166,0.18714873
16081,0,0.001902933,0.055555556,0.036841664,0.10440202
20868,0,0.305877826,0.456521739,0.324411637,0.04285553
11043,0,0.088992634,0.377880184,0.393300017,0.4533297
20630,0,0.001249022,0,0.013564772,0.004083361
21713,0,0.095626284,0.381889764,0.500343617,0.51630306
19254,0,0.171795964,0.6,0.677899115,0.53520155
11762,0,0.045439459,0.189655172,0.203623345,0.027188256
14450,0,3.49E-07,0.016216216,0.016647698,0.003449408
5779,0,0.000755005,0,0.043406792,5.15E-07
22681,1,0.069328542,0.172413793,0.194600422,0.27620643
29850,1,0.406918366,0.609022556,0.704248954,0.92808586
26707,0,5.92E-05,0,0.004236162,0.000462652
17182,0,0.00204164,0.012216405,0.006715146,0.007873439
22975,0,0.10235344,0.356306892,0.318559089,0.013524405
21509,0,2.35E-05,0,0.000105437,5.84E-07
21745,1,0.384674555,0.857142857,0.81776554,0.80786854
24622,1,0.384671911,0.780487805,0.768105487,0.7774729
27047,0,0.00199824,0,0.014078378,0.000140385
16941,0,0.999995781,0.422222222,0.248503458,0.004718457
25976,1,0.042445131,0.118421053,0.180516126,0.014796894
961,0,1.28E-05,0,0.00042026,7.21E-06
25987,1,1,1,0.973231698,0.99999833
1439,0,0.000439429,0.03125,0.033919698,0.04547514
17173,0,0.374560292,0.192982456,0.334612674,0.73079187
21033,0,9.77E-05,0.007858546,0.007606279,4.26E-05
20762,0,0.05925986,0.179487179,0.332294199,0.47928816
8085,1,0.93226961,0.6,0.547770015,0.9976215
694,1,1,1,1,0.999982
16650,1,1,1,0.999875,0.999859
26492,1,0.99998321,0.901408451,0.768937104,0.9427808
29583,0,0.033540022,0.156739812,0.176268062,0.009235922
11964,0,0.047910815,0.356306892,0.287263927,0.005499819
17369,1,0.000549041,0.134615385,0.196739301,0.090487
756,1,0.24929467,0.609022556,0.676551681,0.8304743
15708,0,0.002364861,0.056818182,0.042306859,0.004785769
23474,0,0.000896235,0.075,0.018552181,0.001989835
8979,0,1.84E-05,0.006507592,0.005361045,0.000230752
12050,1,0.161187932,0.517241379,0.527691675,0.6064532
6027,0,1.27E-06,0.046875,0.05976162,0.0838965
25535,0,0.000101489,0.001445087,0.003151241,0.000264046
12561,1,0.069028172,0.381889764,0.489764436,0.51995426
12948,0,0.002912805,0.012216405,0.008729599,0.000498083
2996,1,0.001270361,0.046875,0.217543954,0.82067466
23342,1,0.043739141,0.25,0.258973688,0.50086856
11444,0,0.001186919,0.001445087,0.017663348,0.000687206
22781,0,5.97E-07,0.055555556,0.014842225,0.000472327
13232,0,0.021474051,0.536277603,0.576002079,0.50152326
25663,0,0.000144883,0.011494253,0.00333627,0.001610477
8223,0,8.01E-05,0.23255814,0.198301102,0.095745556
5030,1,0.000189757,0.006507592,0.021151668,0.004999845
19173,0,0.000375537,0.156739812,0.114632824,0.019395247
18670,0,9.99E-06,0,0.00126552,2.91E-05
23524,0,0.247225997,0.333333333,0.237557383,0.2658769
11277,0,0.000142331,0.001445087,0.0030896,0.00021125
22972,0,7.60E-05,0,0.000946409,3.14E-05
13735,1,0.069621637,0.381889764,0.408007764,0.18337567
27935,0,0.001093148,0.047619048,0.012871423,0.009960908
14400,0,0.999976109,0.75,0.619694503,0.023996508
8703,0,0.001263716,0.016216216,0.021511276,0.007297598
20047,1,0.168243191,0.6,0.6855841,0.7877229
24163,0,0.000271109,0.093023256,0.019369243,7.89E-05
11307,1,0.001076342,0.341463415,0.504211985,0.7827291
16500,1,1,1,0.98228565,0.9990908
24814,0,0.001210903,0.006507592,0.025171008,0.010541642
9254,0,0.077088372,0.356306892,0.381584292,0.32605386
19591,0,0.003657598,0.055555556,0.02526309,0.016255379
17232,0,7.75E-05,0,0.000223657,1.28E-07
24208,0,1.14E-05,0.156739812,0.068552056,0.008633074
21625,1,0.56659762,0.735294118,0.822461874,0.67582417
20743,0,0.002682627,0.006507592,0.065644342,0.002629086
7259,1,1,1,0.993607616,0.99406505
27384,0,0.005545866,0.011494253,0.050318616,0.06169339
23992,0,0.000630497,0.055555556,0.036010137,0.001223333
21999,0,0.000407192,0.073684211,0.109679791,0.013091894
1467,0,2.40E-05,0,0.023348069,0.003835093
24353,0,0.085479648,0.287671233,0.32742811,0.35072288
29416,0,0.000821985,0.454545455,0.270206976,0.15620302
19301,1,0.99945208,0.25,0.299318316,0.9748165
9219,0,0.085342242,0.517241379,0.46443618,0.4256027
5271,0,0.001907799,0.010582011,0.019552624,0.008941993
24709,0,1.03E-05,0,7.08E-05,2.17E-07
23467,1,0.993874992,0.422222222,0.361058452,0.20249894
28764,0,0.059336252,0.356306892,0.33917026,0.24529071
16999,0,0.000420601,0.263157895,0.164692655,0.06028928
7580,1,0.152246818,0.446428571,0.611887112,0.8419059
3322,0,2.85E-06,0,5.39E-05,6.43E-07
23453,1,1,1,1,0.9999796
13663,0,0.000128702,0.011494253,0.009319209,0.014819391
9249,1,0.013763443,0.880952381,0.798992803,0.89011866
20396,0,0.011855693,0.029126214,0.123311018,0.13744442
1375,1,0.037154665,0.358974359,0.542640248,0.0857718
26032,1,0.002257352,0.115384615,0.190971041,0.005369374
22297,0,0.122036059,0.287671233,0.285913974,0.25336573
18166,0,6.83E-07,0.055555556,0.035146944,0.029039873
11057,1,0.308221556,0.857142857,0.81398961,0.9491228
3049,0,0.993399446,0.05,0.043038882,0.000198813
15098,0,9.99E-08,0,0.018116798,0.000591407
9261,0,3.84E-07,0.006507592,0.010098584,1.67E-06
23304,0,0.000348453,0.016216216,0.017139745,0.00036942
5523,0,0.001345697,0.53125,0.548758505,0.37338892
4937,0,0.184272953,0.333333333,0.331953633,0.09957025
3907,0,0.000979646,0,0.001286071,0.00023972
411,0,0.002482235,0.026548673,0.076492596,9.76E-05
14613,0,0.063460895,0.381889764,0.414160787,0.1374007
17025,0,0.000898964,0.055555556,0.044058061,0.000691963
24362,0,0.001173797,0.055555556,0.025040924,0.002112545
4646,0,0.029800073,0.123809524,0.11598536,0.002962694
2111,1,0.557921071,0.857142857,0.647778532,0.4458872
11870,1,0.280066183,0.609022556,0.704110335,0.9058734
12182,0,1,0.1,0.177571595,0.058949977
22339,0,0.142832992,0.377880184,0.411144083,0.067491435
20410,0,0.009445084,0.356306892,0.338698141,0.123174846
11314,0,4.18E-05,0,0.000304179,0.000238649
29078,0,0.002699728,0.016216216,0.022282459,0.024295205
21981,0,4.33E-07,0,0.000291207,7.42E-06
23959,0,0.033117273,0.194805195,0.159188359,0.087908335
9441,0,0.000644535,0.040816327,0.089170276,0.021397294
10312,1,0.017763883,0.159090909,0.255323797,0.40815854
11430,1,1,1,0.999411765,0.9999865
2146,0,3.80E-05,0.093023256,0.151143539,0.006039803
29221,1,0.068922483,0.356306892,0.362611314,0.34626573
27244,0,4.55E-06,0,0.000140472,1.15E-06
11569,1,0.788728678,0.735294118,0.766253616,0.97869974
12116,0,0.984465718,0.353846154,0.296022513,0.001700046
5104,0,0.00678438,0.010582011,0.031585234,0.07052474
7271,0,4.13E-06,0.001445087,0.00622529,4.38E-05
25,1,0.325821698,0.609022556,0.660618745,0.9364723
18228,0,0.001879353,0,0.004557266,0.000430439
16334,1,0.048832815,0.179487179,0.31536333,0.11255637
9591,1,0.077778552,0.517241379,0.509009215,0.6363116
24960,0,0.001810875,0.016216216,0.014687061,6.92E-06
8702,0,0.660932501,0.029126214,0.072975392,7.98E-05
7964,1,0.00174248,0.655172414,0.494953788,0.72786117
28520,0,0.000479597,0.025641026,0.031296454,0.000718781
28418,0,0.014614766,0.041884817,0.064525329,0.023608038
1648,0,3.17E-06,0,0.000122356,9.94E-06
29876,0,0.001284003,0.055555556,0.034540682,0.14835349
16077,1,0.138645946,0.726937269,0.653706725,0.88495135
13385,0,0.000764757,0.195121951,0.077158962,0.000164916
22944,0,7.59E-05,0.059322034,0.035753852,0.000698854
29999,0,0.000139341,0.012216405,0.016699676,1.94E-06
27841,0,7.02E-06,0.006507592,0.007152643,0.000244562
21052,0,1.04E-05,0,0.000179042,5.96E-06
15550,0,9.60E-05,0.007858546,0.054772605,0.002173344
3180,0,0.007871905,0.145454545,0.146998122,0.034380354
24132,0,0.697353342,0.123809524,0.125404685,0.000821015
21867,0,0.067555886,0.356306892,0.403154191,0.25111392
9402,0,0.326538279,0.726937269,0.728715868,0.9516326
27532,0,0.000421505,0.012216405,0.00739679,0.005192025
27229,0,0.017032017,0,0.142142024,0.07130288
5462,1,0.075540374,0.582417582,0.697751692,0.9512373
24042,0,0.000142915,0,0.00815121,0.010478985
15841,1,0.462175897,0.582417582,0.657598125,0.6987119
12977,0,0.996759616,0.381889764,0.366095511,0.02146902
19996,0,0.110327523,0.311111111,0.433592539,0.34483057
19952,0,0.002534317,0.165605096,0.134503566,0.16711785
26774,0,0.001221047,0.001445087,0.003667335,0.002342594
6911,0,0.041071859,0.115384615,0.206731528,0.63618386
3494,0,0.000255858,0.007858546,0.007072648,4.00E-05
16675,0,0.001704332,0.006507592,0.015581393,0.003160264
29808,0,0.003330653,0,0.014977451,4.97E-07
26259,0,0.004428593,0.041884817,0.072232676,0.011343924
28228,0,0.058157809,0.298245614,0.199541488,0.0526816
22198,0,0.000152259,0,0.015554539,4.72E-05
22041,0,0.028061637,0.134615385,0.12553419,0.00037382
4459,1,0.056848742,0.25,0.283153074,0.06474026
27093,1,0.016843482,0.123809524,0.082025512,0.27163506
25073,1,0.121358619,0.857142857,0.808929906,0.9769116
1262,1,0.022102447,0.710144928,0.685309204,0.7578282
24776,0,0.000950861,0.007858546,0.025456451,0.00071903
16893,0,0.007594195,0.016216216,0.052809207,0.001176681
15103,0,0.00094743,0.006507592,0.072074505,0.034455944
5074,1,1,1,0.988764698,0.99972874
10907,0,0.000134718,0.001445087,0.004749046,0.01351229
27269,0,4.28E-05,0,0.000575529,0.000145554
30421,1,0.085002926,0.325581395,0.168112051,0.008170754
2386,0,0.064803503,0.356306892,0.279564813,0.11358519
14922,0,0.078196271,0.189655172,0.293815257,0.055602137
28164,0,0.114241031,0.536277603,0.516625907,0.32553697
23465,0,0.064767342,0.356306892,0.358870698,0.16144653
25853,0,0.000177633,0,0.000182436,3.17E-06
25051,0,0.268532901,0.059322034,0.056590724,2.77E-06
3982,0,0.000974603,0.154929577,0.31406019,0.7389816
17730,0,0.046416371,0.172413793,0.172291894,0.39922804
13205,0,0.000174166,0.012216405,0.003325001,0.000105552
12061,0,7.31E-09,0,0.000472404,3.39E-08
10908,0,1.01E-05,0,0.000140472,7.15E-07
20988,0,0.029537981,0.356306892,0.299439803,0.111726046
15323,0,2.82E-05,0,0.006725469,0.00048028
9418,0,0.000288958,0.191489362,0.311287499,0.77379835
436,0,8.85E-05,0.055555556,0.022515377,8.33E-06
9324,1,0.081135022,0.517241379,0.469851929,0.0543443
25661,0,2.85E-07,0,0.000497102,2.34E-06
12312,0,0.994562626,0.029126214,0.13488324,0.002280233
27288,1,0.116109224,0.536277603,0.572805243,0.40613413
2250,0,0.974498996,0.536277603,0.508469915,0.002023322
15130,1,0.999996986,1,0.967334141,0.997818
353,0,0.001647198,0.055555556,0.016279209,0.011994516
26520,0,0.001495808,0.007858546,0.008884885,0.000848784
15080,0,0.005771508,0.333333333,0.416707055,0.8724385
10523,0,0.00040704,0,0.001113036,3.71E-07
25259,0,1.18E-07,0.01010101,0.003326659,0.00362781
18533,0,1.00E-06,0.011494253,0.007149654,0.001210468
13231,0,0.001970009,0,0.001339,8.04E-05
11914,0,1.08E-06,0.006507592,0.009253538,1.24E-05
22131,1,0.12842553,0.356306892,0.501180789,0.8782875
26078,0,2.37E-06,0,0.000127525,1.84E-07
3286,0,0.094542834,0.739130435,0.521976129,0.73618233
13374,0,0.001850067,0.156739812,0.055397222,0.000546044
11543,1,0.000821128,0.356306892,0.336594541,0.2882113
16376,0,0.002962376,0.044444444,0.040612275,0.005553005
21544,0,0.000600232,0,0.000639661,4.02E-06
27220,0,0.011596957,0.536277603,0.531897114,0.22156775
9077,1,1,1,0.988635682,0.9966865
14320,0,0.001039466,0.007858546,0.003315975,0.000173001
17925,0,0.001705827,0.283950617,0.158661,0.001680546
28065,0,8.33E-05,0,0.001904474,0.002351329
6624,0,0.002569483,0,0.019795464,0.002394628
11445,1,0.002850186,0.633333333,0.636056051,0.70020056
16106,0,0.003413164,0,0.038324231,5.91E-06
22703,0,0.000200664,0.095238095,0.025139944,0.010294091
18582,0,1.28E-08,0,5.97E-05,1.28E-05
4855,0,1.84E-07,0,5.97E-05,3.38E-06
19874,0,0.000132778,0.055555556,0.027668327,0.012013003
12937,0,3.20E-06,0.165605096,0.097291835,0.002827938
13885,0,4.38E-06,0.001445087,0.012070477,0.000357841
29782,0,0.127669091,0.726937269,0.599296149,0.5568229
15401,0,0.000651126,0.059322034,0.038461431,0.010703554
23585,0,0.009435989,0.381889764,0.432958747,0.14900565
7181,0,9.17E-05,0.016216216,0.031655865,0.005018068
8121,0,0.008557989,0,0.019533417,0.013779965
10925,1,0.14241537,0.488970588,0.492870201,0.4109288
27931,1,0.214159804,0.726937269,0.776244032,0.9861145
19602,0,0.999747504,0.287671233,0.2668712,0.008127688
13424,0,0.15032332,0.536277603,0.520096323,0.7426151
16715,0,0.060061093,0.179487179,0.279205897,0.06375354
9413,0,0.000415726,0.026666667,0.027714814,0.005675486
14509,0,0.056216195,0.356306892,0.335542882,0.1175744
26174,1,0.001644881,0.651515152,0.548983915,0.5375102
29313,0,9.45E-06,0.001445087,0.0060736,0.000276607
19490,0,4.17E-05,0,0.000913186,1.64E-06
10822,0,1.64E-08,0,0.010652688,4.11E-05
28354,1,1,1,0.99376087,0.9995371
4765,1,1,1,0.999411765,0.999998
26141,0,0.001627393,0.007858546,0.006881326,0.004845341
15093,0,5.81E-05,0.012216405,0.001746045,5.66E-05
11532,0,0.10824189,0.356306892,0.397066068,0.7349015
19875,0,0.000398519,0,0.000329224,1.30E-06
28837,1,0.074291928,0.517241379,0.486344156,0.05945296
5072,0,0.242581485,0.566666667,0.504838077,0.01698691
24313,1,1,0.862068966,0.938094577,0.9983606
6358,0,0.000748198,0.159090909,0.083821321,0.001346416
11518,0,0.000521325,0.026548673,0.021836553,0.003787449
26178,0,0.031057213,0.189655172,0.224064647,0.63957745
5089,0,0.004467428,0.05,0.021648673,0.001421403
18273,0,0.136131719,0.536277603,0.562956986,0.32462075
13601,1,1,1,0.997595029,0.9999876
11165,0,0.99997962,0,0.093793927,0.000111246
26295,1,0.365976389,0.857142857,0.803957361,0.8382314
28792,0,0.00195273,0.012216405,0.010042694,0.011146421
26692,0,0.016012966,0.026548673,0.059630659,0.011313626
21021,1,0.067854672,0.381889764,0.373413692,0.07479139
7062,0,0.000688639,0,0.001360488,1.00E-05
23810,0,0.990132215,0.073684211,0.132514373,0.02362515
24384,1,0.05992294,0.36,0.396463185,0.4801447
24055,0,0.011741878,0.093023256,0.051489293,0.002651047
29945,0,0.000404855,0.136986301,0.073305798,0.030854922
30149,0,0.000207958,0.046875,0.153732829,0.21018976
13534,0,0.005767835,0.2,0.246451216,0.063342646
10291,0,0.000561795,0.134615385,0.133259762,0.29317665
